year,selling_price,km_driven,owner,fuel_CNG,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,fuel_nan,transmission_Automatic,transmission_Manual,transmission_nan,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,seller_type_nan,brand
2017.0,600000,66000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2010.0,150000,110000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,8
2014.0,450000,78000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2019.0,721000,10000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2016.0,300000,60000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,23
1997.0,79000,70000.0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,18
2017.0,545000,40000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2018.0,844999,20000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,9
2016.0,700000,93000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,24
2016.0,650000,159000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2014.0,525000,75000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2006.0,110000,101100.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2011.0,180000,66000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2012.0,280000,30000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2019.0,400000,10000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,23
2012.0,625000,126000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2015.0,535000,70000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,27
2017.0,459999,50000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2010.0,300000,100000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2007.0,280000,60000.0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,9
2014.0,500000,70000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,9
2019.0,1200000,1200.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2016.0,300000,40000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,23
2011.0,180000,134444.0,2,False,False,False,False,True,False,True,False,False,False,True,False,False,10
2009.0,78000,120000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2011.0,160000,120000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,21
2008.0,110000,100000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2011.0,450000,110000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2003.0,120000,165000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,9
2018.0,1040000,42000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,9
2014.0,390000,70000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2011.0,65000,60000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2013.0,320000,115000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,27
2017.0,720000,70000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,27
2007.0,220000,80000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2011.0,225000,65000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,18
2010.0,200000,150000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2015.0,434999,75000.0,2,False,True,False,False,False,False,False,True,False,True,False,False,False,26
2012.0,300000,63700.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2018.0,700000,74800.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,9
2009.0,500000,105000.0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2016.0,500000,40000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,23
2016.0,400000,90000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2015.0,825000,75000.0,2,False,True,False,False,False,False,False,True,False,True,False,False,False,26
2018.0,720000,60000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2009.0,110000,30000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2014.0,600000,100000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2009.0,275000,155000.0,3,False,True,False,False,False,False,True,False,False,False,True,False,False,17
2017.0,740000,60000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2017.0,800000,90000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2019.0,1100000,100000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2012.0,750000,60000.0,2,False,True,False,False,False,False,True,False,False,False,True,False,False,2
2012.0,200000,90000.0,0,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2009.0,210000,75000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2009.0,270000,120000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2016.0,630000,90000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2015.0,375000,55000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2010.0,300000,70000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2016.0,580000,95000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2016.0,750000,50000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2014.0,250000,60516.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2007.0,900000,76731.0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,19
2016.0,685000,64000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,18
2014.0,540000,65000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,18
2018.0,1165000,13000.0,5,False,False,False,False,True,False,True,False,False,True,False,False,False,9
2014.0,610000,77000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,8
2011.0,254999,24000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,10
2014.0,280000,63840.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,21
2017.0,370000,25000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2011.0,459999,76400.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,25
1998.0,42000,70000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2011.0,190000,80000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,6
2010.0,165000,60000.0,4,False,False,False,False,True,False,False,True,False,False,True,False,False,6
2017.0,710000,40000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2018.0,1200000,15000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2011.0,229999,70000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2018.0,310000,15000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,23
2015.0,320000,40000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2006.0,100000,54000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2009.0,160000,90000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2007.0,60000,52000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2016.0,350000,35000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,3
2017.0,300000,31489.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2018.0,830000,40000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2010.0,229999,70000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2013.0,400000,100000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2005.0,300000,70000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2013.0,300000,50000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2008.0,80000,50000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2012.0,300000,110000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2018.0,700000,26000.0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,18
2016.0,975000,65000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2009.0,500000,130000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,3
2013.0,550000,75000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,23
2014.0,550000,110000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,21
2014.0,240000,50000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
1997.0,50000,80000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2009.0,120000,80000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2013.0,900000,60000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2009.0,250000,60000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,9
2017.0,280000,36000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,23
2010.0,85000,87000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2011.0,90000,80000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2015.0,500000,50000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,3
2013.0,200000,60000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2015.0,250000,50000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,23
2014.0,185000,40000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2008.0,100000,60000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2015.0,610000,55000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2012.0,290000,80000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2015.0,225000,80000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2017.0,320000,50000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2012.0,135000,158000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2018.0,360000,4000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2016.0,600000,19495.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,21
2013.0,570000,62668.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,23
2013.0,850000,85710.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,17
2011.0,250000,55130.0,2,False,True,False,False,False,False,False,True,False,True,False,False,False,8
2014.0,580000,63356.0,2,False,True,False,False,False,False,False,True,False,True,False,False,False,8
2010.0,180000,15000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,3
